RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
45,45,2015-08-24 07:13:39.0000000,4,Info,Microsoft-Windows-CAPI2,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5.crt"",""Binary"":""""}}"
46,46,2015-08-24 07:13:39.0000000,1,Info,Microsoft-Windows-CAPI2,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU=\""(c) 2006 VeriSign, Inc. - For authorized use only\"", OU=VeriSign Trust Network, O=\""VeriSign, Inc.\"", C=US, 4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5"",""Binary"":""""}}"
47,47,2015-08-24 07:14:18.0000000,9009,Info,Desktop Window Manager,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x40010004"",""Binary"":""""}}"
48,48,2015-08-24 07:14:18.0000000,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
49,49,2015-08-23 21:14:55.0000000,1531,Info,Microsoft-Windows-User Profiles Service,Application,0,0,WIN-L0ZZQ76PMUF,0,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""@Name"":""EVENT_SERVICE_STARTED""}}"
50,50,2015-08-24 07:14:19.3436250,2,Info,Microsoft-Windows-CertificateServicesClient,Application,1800,1804,WIN-L0ZZQ76PMUF,0,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,Classic,0,"{""EventData"":""""}"
51,51,2015-08-23 21:14:56.0000000,900,Info,Microsoft-Windows-Security-Licensing-SLC,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
52,52,2015-08-23 21:14:56.0000000,4625,Info,Microsoft-Windows-EventSystem,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\EventSystem\\EventLog""}]}}"
53,53,2015-08-23 21:15:01.0000000,1033,Info,Microsoft-Windows-Security-Licensing-SLC,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""(IIS-W3SVC-MaxConcurrentRequests) (Microsoft-Windows-AuxiliaryDisplay-EnableAPI) (Microsoft-Windows-AuxiliaryDisplay-EnableCPL) (Microsoft-Windows-AuxiliaryDisplay-EnableCPL_w) (Microsoft-Windows-AuxiliaryDisplay-EnableDriver) (Microsoft-Windows-AuxiliaryDisplay-EnableDriver_w) (Microsoft-Windows-AuxiliaryDisplay-EnableSDP) (Microsoft-Windows-AuxiliaryDisplay-EnableSDP_w) (Microsoft-Windows-CertificateServices-CA-AdvancedTemplateSupport) (Microsoft-Windows-CertificateServices-CA-AdvancedTemplateSupport_w) (Microsoft-Windows-CertificateServices-CA-CertificateManagerRestrictionSupport) (Microsoft-Windows-CertificateServices-CA-CertificateManagerRestrictionSupport_w) (Microsoft-Windows-CertificateServices-CA-ExitModuleSMTPSupport) (Microsoft-Windows-CertificateServices-CA-ExitModuleSMTPSupport_w) (Microsoft-Windows-CertificateServices-CA-RoleSeparationSupport) (Microsoft-Windows-CertificateServices-CA-RoleSeparationSupport_w) (Microsoft-Windows-Fax-Common-DeviceLimit) (Microsoft-Windows-Fax-Common-EnableServerPolicy) (PeerToPeerBase-IdManager-EnabledPolicy) (PeerToPeerBase-IdManager-EnabledPolicy_w) (PeerToPeerBase-Pnrp-EnabledPolicy) (PeerToPeerBase-Pnrp-EnabledPolicy_w) (Printing-Spooler-Pmc-Licensing-Enabled) (Printing-Spooler-Pmc-Licensing-Enabled_w) (SecureStartupFeature-Enabled) (SecureStartupFeature-Enabled-Driver) (SecureStartupFeature-Enabled_w) (SecureStartupFeature-PerfWarning) (TSProxy-EdgeAdapter-MaxConnections) (Telnet-Client-EnableTelnetClient) (Telnet-Client-EnableTelnetClient_w) (Telnet-Server-EnableTelnetServer) (Telnet-Server-EnableTelnetServer_w) (WindowsSearchEngine-Licensing-SearchEnabled) (WindowsSearchEngine-Licensing-SearchEnabled_w) (nfs-admincmdtools-enabled) (nfs-adminmmc-enabled) (nfs-clientcmdtools-enabled) (nfs-clientcore-enabled) (nfs-servercmdtools-enabled) (nfs-servercore-enabled) (psync-Enabled) (snis-Enabled) (snis-Enabled_w) (sua-EnableSUA) , 55c92734-d682-4d71-983e-d6ec3f16059f, 603504f9-109f-49f0-9271-8c66f7878f58"",""Binary"":""""}}"
54,54,2015-08-23 21:15:01.0000000,1003,Info,Microsoft-Windows-Security-Licensing-SLC,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""55c92734-d682-4d71-983e-d6ec3f16059f, \n{1,[15a581b4-f839-4d26-943c-b7e72f219849, 8, 0xC004F014,0x0]}\n\n{1,[56df4151-1f9f-41bf-acaa-2941c071872b, 8, 0xC004F014,0x0]}\n\n{1,[603504f9-109f-49f0-9271-8c66f7878f58, 0, 0x0,0x0],[0x1,0xC004F034,0x0,0,0,0x0],[0x10,0xC004F030,0x0,0,0,0x0],[0x0,0x0,0x0,0,0,0x14F28],[60,3,0x14F28]}\n\n{1,[7acd9eb8-e300-444c-b38a-47cdbe065508, 8, 0xC004F014,0x0]}\n\n{1,[ad2542d4-9154-4c6d-8a44-30f11ee96989, 8, 0xC004F014,0x0]}\n\n{1,[bb1d27c4-959d-4f82-b0fd-c02a7be54732, 8, 0xC004F014,0x0]}\n\n{1,[c90d1b4e-8aa8-439e-8b9e-b6d6b6a6d975, 8, 0xC004F014,0x0]}\n"",""Binary"":""""}}"
55,55,2015-08-23 21:15:01.0000000,1005,Info,Microsoft-Windows-Security-Licensing-SLC,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""hr=0x0"",""Binary"":""""}}"
56,56,2015-08-23 21:15:01.0000000,902,LogAlways,Microsoft-Windows-Security-Licensing-SLC,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
57,57,2015-08-23 21:15:07.0000000,5615,LogAlways,Microsoft-Windows-WMI,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
58,58,2015-08-23 21:15:08.0000000,5617,LogAlways,Microsoft-Windows-WMI,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
59,59,2015-08-23 21:15:08.7506250,1,Info,Microsoft-Windows-CertificateServicesClient,Application,1932,1980,WIN-L0ZZQ76PMUF,0,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,Classic,0,"{""EventData"":""""}"
60,60,2015-08-23 21:17:12.0000000,4202,Info,Microsoft-Windows-MSDTC 2,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""0""},{""@Name"":""param2"",""#text"":""0""},{""@Name"":""param3"",""#text"":""0""},{""@Name"":""param4"",""#text"":""0""},{""@Name"":""param5"",""#text"":""0""},{""@Name"":""param6"",""#text"":""0""},{""@Name"":""param7"",""#text"":""1""},{""@Name"":""param8"",""#text"":""Mutual Authentication Required""},{""@Name"":""param9"",""#text"":""NT AUTHORITY\\NetworkService""},{""@Name"":""param10"",""#text"":""0""},{""@Name"":""param11"",""#text"":""0""}]}}"
61,61,2015-08-23 21:17:35.0000000,4101,Info,Microsoft-Windows-Winlogon,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x00000000, 0x00000001"",""Binary"":""""}}"
62,62,2015-08-23 21:17:35.0000000,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
63,63,2015-08-23 21:17:36.0000000,9003,Info,Desktop Window Manager,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
64,64,2015-08-23 21:17:35.5006250,1,Info,Microsoft-Windows-CertificateServicesClient,Application,1952,2020,WIN-L0ZZQ76PMUF,0,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,Classic,0,"{""EventData"":""""}"
65,65,2015-08-23 21:19:15.0000000,1001,Info,Microsoft-Windows-LoadPerf,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""UserData"":{""EventXML"":{""param1"":""WmiApRpl"",""param2"":""WmiApRpl"",""binaryDataSize"":""12"",""binaryData"":""EA-0E-00-00-EB-0E-00-00-4C-07-00-00""}}}"
66,66,2015-08-23 21:19:15.0000000,1000,Info,Microsoft-Windows-LoadPerf,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""UserData"":{""EventXML"":{""param1"":""WmiApRpl"",""param2"":""WmiApRpl"",""binaryDataSize"":""16"",""binaryData"":""EC-0E-00-00-92-0F-00-00-ED-0E-00-00-93-0F-00-00""}}}"
67,67,2015-08-23 21:19:44.0000000,4,Info,Microsoft-Windows-CAPI2,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/02FAF3E291435468607857694DF5E45B68851868.crt"",""Binary"":""""}}"
68,68,2015-08-23 21:19:44.0000000,1,Info,Microsoft-Windows-CAPI2,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE, 02FAF3E291435468607857694DF5E45B68851868"",""Binary"":""""}}"
69,69,2015-08-23 21:26:02.0000000,1000,Info,Microsoft-Windows-LoadPerf,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""UserData"":{""EventXML"":{""param1"":""ASP.NET_2.0.50727"",""param2"":""ASP.NET_2.0.50727"",""binaryDataSize"":""16"",""binaryData"":""94-10-00-00-64-11-00-00-95-10-00-00-65-11-00-00""}}}"
70,70,2015-08-23 21:26:03.0000000,1000,Info,Microsoft-Windows-LoadPerf,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""UserData"":{""EventXML"":{""param1"":""ASP.NET"",""param2"":""ASP.NET"",""binaryDataSize"":""16"",""binaryData"":""66-11-00-00-36-12-00-00-67-11-00-00-37-12-00-00""}}}"
71,71,2015-08-23 21:28:11.0000000,781,Info,Microsoft-Windows-Complus,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\COM3\\Eventlog""}]}}"
72,72,2015-08-23 21:43:53.2193750,10000,Info,Microsoft-Windows-RestartManager,Application,2360,2176,WIN-L0ZZQ76PMUF,0,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""1"",""UTCStartTime"":""2015-08-23 21:43:53.2193750""}}}"
73,73,2015-08-23 21:44:01.0000000,11707,Info,MsiInstaller,Application,0,0,WIN-L0ZZQ76PMUF,0,S-1-5-21-3848053756-3249532031-1848221756-500,Installation completed successfully,,,"Product: Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL)",,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-46-46-36-36-45-39-46-36-2D-38-33-45-37-2D-33-41-33-45-2D-41-46-31-34-2D-38-44-45-39-41-38-30-39-41-36-41-34-7D""}}"
74,74,2015-08-23 21:44:01.0000000,1033,Info,MsiInstaller,Application,0,0,WIN-L0ZZQ76PMUF,0,S-1-5-21-3848053756-3249532031-1848221756-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022, 9.0.21022, 1033, 0, (NULL)",,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022, 9.0.21022, 1033, 0, (NULL)"",""Binary"":""7B-46-46-36-36-45-39-46-36-2D-38-33-45-37-2D-33-41-33-45-2D-41-46-31-34-2D-38-44-45-39-41-38-30-39-41-36-41-34-7D""}}"
75,75,2015-08-23 21:44:01.1881250,10001,Info,Microsoft-Windows-RestartManager,Application,2360,2276,WIN-L0ZZQ76PMUF,0,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""1"",""UTCStartTime"":""2015-08-23 21:43:53.2193750""}}}"
76,76,2015-08-23 21:45:38.0000000,100,Warning,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Using unique option prefix key_buffer instead of key_buffer_size is deprecated and will be removed in a future release. Please use the full name instead.\n\n"",""Binary"":""""}}"
77,77,2015-08-23 21:45:38.0000000,100,Warning,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""TIMESTAMP with implicit DEFAULT value is deprecated. Please use --explicit_defaults_for_timestamp server option (see documentation for more details).\n\n"",""Binary"":""""}}"
78,78,2015-08-23 21:45:38.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""c:\\xampp\\mysql\\bin\\mysqld.exe (mysqld 5.6.25) starting as process 3136 ...\n\n"",""Binary"":""""}}"
79,79,2015-08-23 21:45:39.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Plugin 'FEDERATED' is disabled.\n\n"",""Binary"":""""}}"
80,80,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Using atomics to ref count buffer pool pages\n\n"",""Binary"":""""}}"
81,81,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: The InnoDB memory heap is disabled\n\n"",""Binary"":""""}}"
82,82,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Mutexes and rw_locks use Windows interlocked functions\n\n"",""Binary"":""""}}"
83,83,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Memory barrier is not used\n\n"",""Binary"":""""}}"
84,84,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Compressed tables use zlib 1.2.3\n\n"",""Binary"":""""}}"
85,85,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Not using CPU crc32 instructions\n\n"",""Binary"":""""}}"
86,86,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Initializing buffer pool, size = 16.0M\n\n"",""Binary"":""""}}"
87,87,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Completed initialization of buffer pool\n\n"",""Binary"":""""}}"
88,88,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: Highest supported file format is Barracuda.\n\n"",""Binary"":""""}}"
89,89,2015-08-23 21:45:40.0000000,100,Info,MySQL,Application,0,0,WIN-L0ZZQ76PMUF,0,,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""InnoDB: 128 rollback segment(s) are active.\n\n"",""Binary"":""""}}"
